"ISO3","Year","Sector_abb","Disaster_Frequency","Category","Value"
"NOR","2008","Mining",1,"Export_Foreign",242.351445974888
"NOR","2008","Mining",1,"Output_Domestic",511.608473832864
"NOR","2008","Mining",1,"Output_Foreign",986.122492368808
"NOR","2008","Pharma",1,"Export_Domestics",306.072548011891
"NOR","2008","Pharma",1,"Export_Foreign",286.514021803297
"NOR","2008","Pharma",1,"Output_Domestic",2587.12871230486
"NOR","2008","Pharma",1,"Output_Foreign",1807.6995103103
"NOR","2008","RawMaterial",1,"Export_Domestics",175.703353779036
"NOR","2008","RawMaterial",1,"Export_Foreign",123.579119219192
"NOR","2008","RawMaterial",1,"Output_Domestic",879.672634787162
"NOR","2008","RawMaterial",1,"Output_Foreign",550.969875265314
"NOR","2008","Recreation",1,"Export_Domestics",62.9560032056779
"NOR","2008","Recreation",1,"Export_Foreign",3.12106519024698
"NOR","2008","Recreation",1,"Output_Domestic",1264.12551753618
"NOR","2008","Recreation",1,"Output_Foreign",62.6706535716112
"NOR","2008","Transportation",1,"Export_Domestics",3807.4378862718
"NOR","2008","Transportation",1,"Export_Foreign",1521.95739183638
"NOR","2008","Transportation",1,"Output_Domestic",17326.1038210074
"NOR","2008","Transportation",1,"Output_Foreign",3204.2385211219
"NOR","2009","Agriculture",0,"Export_Domestics",169.727403266303
"NOR","2009","Agriculture",0,"Export_Foreign",5.30698733040778
"NOR","2009","Agriculture",0,"Output_Domestic",573.755425668793
"NOR","2009","Agriculture",0,"Output_Foreign",17.9404562621125
"NOR","2009","Construction",0,"Export_Domestics",16.7499164778059
"NOR","2009","Construction",0,"Export_Foreign",1.49256851502391
"NOR","2009","Construction",0,"Output_Domestic",6717.19916002335
"NOR","2009","Construction",0,"Output_Foreign",1126.77709169132
"NOR","2009","Education",0,"Export_Domestics",18.7692587567234
"NOR","2009","Education",0,"Export_Foreign",0.0710332275369273
"NOR","2009","Education",0,"Output_Domestic",2329.7388890534
"NOR","2009","Education",0,"Output_Foreign",8.82297219516468
"NOR","2009","Electronic",0,"Export_Domestics",223.632913865082
"NOR","2009","Electronic",0,"Export_Foreign",171.91803132648
"NOR","2009","Electronic",0,"Output_Domestic",912.898671543036
"NOR","2009","Electronic",0,"Output_Foreign",526.643787724302
"NOR","2009","Energy",0,"Export_Domestics",1440.57702161384
"NOR","2009","Energy",0,"Export_Foreign",82.4377036158971
"NOR","2009","Energy",0,"Output_Domestic",29056.498656883
"NOR","2009","Energy",0,"Output_Foreign",971.965781798754
"NOR","2009","Food",0,"Export_Domestics",542.114430014773
"NOR","2009","Food",0,"Export_Foreign",370.845921864252
"NOR","2009","Food",0,"Output_Domestic",3294.32925897294
"NOR","2009","Food",0,"Output_Foreign",1141.6614808704
"NOR","2009","HumanActivities",0,"Export_Domestics",205.751110468831
"NOR","2009","HumanActivities",0,"Export_Foreign",185.220925905812
"NOR","2009","HumanActivities",0,"Output_Domestic",11771.3960766293
"NOR","2009","HumanActivities",0,"Output_Foreign",1396.1025643709
"NOR","2009","Machinery",0,"Export_Domestics",338.829724440108
"NOR","2009","Machinery",0,"Export_Foreign",534.201902300742
"NOR","2009","Machinery",0,"Output_Domestic",1353.4947485917
"NOR","2009","Machinery",0,"Output_Foreign",1367.31220809713
"NOR","2009","Manufacturing",0,"Export_Domestics",97.5552841154397
"NOR","2009","Manufacturing",0,"Export_Foreign",69.3303359203437
"NOR","2009","Manufacturing",0,"Output_Domestic",864.502672789466
"NOR","2009","Manufacturing",0,"Output_Foreign",291.881747937311
"NOR","2009","Mining",0,"Export_Domestics",348.786891872397
"NOR","2009","Mining",0,"Export_Foreign",212.410292063054
"NOR","2009","Mining",0,"Output_Domestic",592.818233630743
"NOR","2009","Mining",0,"Output_Foreign",783.461111710506
"NOR","2009","Pharma",0,"Export_Domestics",225.098840503641
"NOR","2009","Pharma",0,"Export_Foreign",274.347875989233
"NOR","2009","Pharma",0,"Output_Domestic",1843.87911102455
"NOR","2009","Pharma",0,"Output_Foreign",1676.73762937787
"NOR","2009","RawMaterial",0,"Export_Domestics",147.830622933311
"NOR","2009","RawMaterial",0,"Export_Foreign",111.907122447581
"NOR","2009","RawMaterial",0,"Output_Domestic",683.631135641055
"NOR","2009","RawMaterial",0,"Output_Foreign",473.636507047552
"NOR","2009","Recreation",0,"Export_Domestics",52.4457426741975
"NOR","2009","Recreation",0,"Export_Foreign",2.68049082098743
"NOR","2009","Recreation",0,"Output_Domestic",1186.88360345843
"NOR","2009","Recreation",0,"Output_Foreign",60.6618388785444
"NOR","2009","Transportation",0,"Export_Domestics",3180.38409853002
"NOR","2009","Transportation",0,"Export_Foreign",1472.41895464862
"NOR","2009","Transportation",0,"Output_Domestic",16380.2106505395
"NOR","2009","Transportation",0,"Output_Foreign",2911.94812223626
"NOR","2010","Agriculture",0,"Export_Domestics",256.805473321703
"NOR","2010","Agriculture",0,"Export_Foreign",6.99516354442238
"NOR","2010","Agriculture",0,"Output_Domestic",767.267961301516
"NOR","2010","Agriculture",0,"Output_Foreign",20.9015354698967
"NOR","2010","Construction",0,"Export_Domestics",15.8269350929237
"NOR","2010","Construction",0,"Export_Foreign",1.36803848149416
"NOR","2010","Construction",0,"Output_Domestic",6090.03616170693
"NOR","2010","Construction",0,"Output_Foreign",991.146290113749
"NOR","2010","Education",0,"Export_Domestics",19.446651797085
"NOR","2010","Education",0,"Export_Foreign",0.156168708613433
"NOR","2010","Education",0,"Output_Domestic",2602.79375661642
"NOR","2010","Education",0,"Output_Foreign",20.9134177584698
"NOR","2010","Electronic",0,"Export_Domestics",208.54068747639
"NOR","2010","Electronic",0,"Export_Foreign",182.871365206233
"NOR","2010","Electronic",0,"Output_Domestic",826.866207508021
"NOR","2010","Electronic",0,"Output_Foreign",532.037582400369
"NOR","2010","Energy",0,"Export_Domestics",942.746755670614
"NOR","2010","Energy",0,"Export_Foreign",35.4111094742218
"NOR","2010","Energy",0,"Output_Domestic",28948.7657123201
"NOR","2010","Energy",0,"Output_Foreign",719.8378295298
"NOR","2010","Food",0,"Export_Domestics",622.153075560115
"NOR","2010","Food",0,"Export_Foreign",445.503138685243
"NOR","2010","Food",0,"Output_Domestic",3896.94531883301
"NOR","2010","Food",0,"Output_Foreign",1263.39146478987
"NOR","2010","HumanActivities",0,"Export_Domestics",243.442480585739
"NOR","2010","HumanActivities",0,"Export_Foreign",218.972287093078
"NOR","2010","HumanActivities",0,"Output_Domestic",13014.2695145823
"NOR","2010","HumanActivities",0,"Output_Foreign",1808.90439879956
"NOR","2010","Machinery",0,"Export_Domestics",303.85291485089
"NOR","2010","Machinery",0,"Export_Foreign",470.463454810367
"NOR","2010","Machinery",0,"Output_Domestic",1202.13192111819
"NOR","2010","Machinery",0,"Output_Foreign",1275.8710827719
"NOR","2010","Manufacturing",0,"Export_Domestics",132.433925584318
"NOR","2010","Manufacturing",0,"Export_Foreign",88.8568485245303
"NOR","2010","Manufacturing",0,"Output_Domestic",1190.6931014411
"NOR","2010","Manufacturing",0,"Output_Foreign",383.806931152473
"NOR","2010","Mining",0,"Export_Domestics",461.614917261056
"NOR","2010","Mining",0,"Export_Foreign",237.53783859075
"NOR","2010","Mining",0,"Output_Domestic",797.354859736372
"NOR","2010","Mining",0,"Output_Foreign",916.814806482647
"NOR","2010","Pharma",0,"Export_Domestics",288.298740430703
"NOR","2010","Pharma",0,"Export_Foreign",350.61856474027
"NOR","2010","Pharma",0,"Output_Domestic",2448.65041009007
"NOR","2010","Pharma",0,"Output_Foreign",2227.58204128941
"NOR","2010","RawMaterial",0,"Export_Domestics",115.00298824747
"NOR","2010","RawMaterial",0,"Export_Foreign",108.889874801047
"NOR","2010","RawMaterial",0,"Output_Domestic",622.474078679859
"NOR","2010","RawMaterial",0,"Output_Foreign",504.634205227623
"NOR","2010","Recreation",0,"Export_Domestics",46.2985215139669
"NOR","2010","Recreation",0,"Export_Foreign",3.38946913305474
"NOR","2010","Recreation",0,"Output_Domestic",1458.2093508375
"NOR","2010","Recreation",0,"Output_Foreign",106.756606946694
"NOR","2010","Transportation",0,"Export_Domestics",3498.02140453862
"NOR","2010","Transportation",0,"Export_Foreign",1587.14078916522
"NOR","2010","Transportation",0,"Output_Domestic",17106.6961137908
"NOR","2010","Transportation",0,"Output_Foreign",3180.30689893538
"NOR","2011","Agriculture",1,"Export_Domestics",249.564062594988
"NOR","2011","Agriculture",1,"Export_Foreign",8.50472872141288
"NOR","2011","Agriculture",1,"Output_Domestic",739.884606067377
"NOR","2011","Agriculture",1,"Output_Foreign",25.2137455095994
"NOR","2011","Construction",1,"Export_Domestics",17.6465105111473
"NOR","2011","Construction",1,"Export_Foreign",1.64729261193053
"NOR","2011","Construction",1,"Output_Domestic",6698.58407671091
"NOR","2011","Construction",1,"Output_Foreign",1176.67646537143
"NOR","2011","Education",1,"Export_Domestics",20.5868745125249
"NOR","2011","Education",1,"Export_Foreign",0.0635170529076643
"NOR","2011","Education",1,"Output_Domestic",2501.58521199059
"NOR","2011","Education",1,"Output_Foreign",7.72518764708
"NOR","2011","Electronic",1,"Export_Domestics",215.406259053657
"NOR","2011","Electronic",1,"Export_Foreign",181.086711024229
"NOR","2011","Electronic",1,"Output_Domestic",822.005399091526
"NOR","2011","Electronic",1,"Output_Foreign",495.661201094786
"NOR","2011","Energy",1,"Export_Domestics",1211.56192448191
"NOR","2011","Energy",1,"Export_Foreign",43.5574632668742
"NOR","2011","Energy",1,"Output_Domestic",28705.6608384474
"NOR","2011","Energy",1,"Output_Foreign",631.081308757108
"NOR","2011","Food",1,"Export_Domestics",700.738923125579
"NOR","2011","Food",1,"Export_Foreign",444.032259592714
"NOR","2011","Food",1,"Output_Domestic",4143.73703054675
"NOR","2011","Food",1,"Output_Foreign",1225.66295342643
"NOR","2011","HumanActivities",1,"Export_Domestics",242.45675868793
"NOR","2011","HumanActivities",1,"Export_Foreign",197.149917386893
"NOR","2011","HumanActivities",1,"Output_Domestic",13458.0073681684
"NOR","2011","HumanActivities",1,"Output_Foreign",1694.48699868668
"NOR","2011","Machinery",1,"Export_Domestics",373.367269075316
"NOR","2011","Machinery",1,"Export_Foreign",311.595010804609
"NOR","2011","Machinery",1,"Output_Domestic",1634.50696948893
"NOR","2011","Machinery",1,"Output_Foreign",892.961083695746
"NOR","2011","Manufacturing",1,"Export_Domestics",161.316417334638
"NOR","2011","Manufacturing",1,"Export_Foreign",81.1786636849694
"NOR","2011","Manufacturing",1,"Output_Domestic",1334.71889383024
"NOR","2011","Manufacturing",1,"Output_Foreign",315.158373874434
"NOR","2011","Mining",1,"Export_Domestics",434.816153185164
"NOR","2011","Mining",1,"Export_Foreign",244.448261405616
"NOR","2011","Mining",1,"Output_Domestic",854.949687036505
"NOR","2011","Mining",1,"Output_Foreign",1150.68847676515
"NOR","2011","Pharma",1,"Export_Domestics",316.245214786265
"NOR","2011","Pharma",1,"Export_Foreign",402.024458926293
"NOR","2011","Pharma",1,"Output_Domestic",2989.51504038853
"NOR","2011","Pharma",1,"Output_Foreign",2837.26755377061
"NOR","2011","RawMaterial",1,"Export_Domestics",114.74837213594
"NOR","2011","RawMaterial",1,"Export_Foreign",106.255367739328
"NOR","2011","RawMaterial",1,"Output_Domestic",606.091287705312
"NOR","2011","RawMaterial",1,"Output_Foreign",522.87198973096
"NOR","2011","Recreation",1,"Export_Domestics",48.9595742398736
"NOR","2011","Recreation",1,"Export_Foreign",3.49748346987907
"NOR","2011","Recreation",1,"Output_Domestic",1456.40810546198
"NOR","2011","Recreation",1,"Output_Foreign",104.04331277624
"NOR","2011","Transportation",1,"Export_Domestics",3207.34909239179
"NOR","2011","Transportation",1,"Export_Foreign",1654.08364037161
"NOR","2011","Transportation",1,"Output_Domestic",17274.2200802351
"NOR","2011","Transportation",1,"Output_Foreign",3384.60191391387
"NOR","2012","Agriculture",0,"Export_Domestics",241.674122338746
"NOR","2012","Agriculture",0,"Export_Foreign",8.57830428288221
"NOR","2012","Agriculture",0,"Output_Domestic",712.172052319885
"NOR","2012","Agriculture",0,"Output_Foreign",25.2795075700184
"NOR","2012","Construction",0,"Export_Domestics",26.6452671159814
"NOR","2012","Construction",0,"Export_Foreign",2.84468470597448
"NOR","2012","Construction",0,"Output_Domestic",6888.30645117817
"NOR","2012","Construction",0,"Output_Foreign",1384.59810016352
"NOR","2012","Education",0,"Export_Domestics",18.3239371587853
"NOR","2012","Education",0,"Export_Foreign",0.0479050117184376
"NOR","2012","Education",0,"Output_Domestic",2369.75935179551
"NOR","2012","Education",0,"Output_Foreign",6.20207723851518
"NOR","2012","Electronic",0,"Export_Domestics",184.27859329895
"NOR","2012","Electronic",0,"Export_Foreign",174.466900951535
"NOR","2012","Electronic",0,"Output_Domestic",708.376304820633
"NOR","2012","Electronic",0,"Output_Foreign",529.250810249933
"NOR","2012","Energy",0,"Export_Domestics",1319.88161553921
"NOR","2012","Energy",0,"Export_Foreign",54.9433758651514
"NOR","2012","Energy",0,"Output_Domestic",24725.8119284966
"NOR","2012","Energy",0,"Output_Foreign",611.430335466591
"NOR","2012","Food",0,"Export_Domestics",643.101407395345
"NOR","2012","Food",0,"Export_Foreign",397.823151463416
"NOR","2012","Food",0,"Output_Domestic",4001.07653447833
"NOR","2012","Food",0,"Output_Foreign",1139.77108823479
"NOR","2012","HumanActivities",0,"Export_Domestics",246.929420142874
"NOR","2012","HumanActivities",0,"Export_Foreign",212.367293990028
"NOR","2012","HumanActivities",0,"Output_Domestic",12842.6341834513
"NOR","2012","HumanActivities",0,"Output_Foreign",1749.22711572797
"NOR","2012","Machinery",0,"Export_Domestics",325.473523615753
"NOR","2012","Machinery",0,"Export_Foreign",415.058516100869
"NOR","2012","Machinery",0,"Output_Domestic",1551.58293158107
"NOR","2012","Machinery",0,"Output_Foreign",1269.58329668299
"NOR","2012","Manufacturing",0,"Export_Domestics",100.234667568324
"NOR","2012","Manufacturing",0,"Export_Foreign",60.8812566066466
"NOR","2012","Manufacturing",0,"Output_Domestic",972.615383728322
"NOR","2012","Manufacturing",0,"Output_Foreign",312.181633996557
"NOR","2012","Mining",0,"Export_Domestics",350.858849581496
"NOR","2012","Mining",0,"Export_Foreign",134.922680029724
"NOR","2012","Mining",0,"Output_Domestic",733.865040385397
"NOR","2012","Mining",0,"Output_Foreign",727.647158393484
"NOR","2012","Pharma",0,"Export_Domestics",266.199143792805
"NOR","2012","Pharma",0,"Export_Foreign",351.027097781125
"NOR","2012","Pharma",0,"Output_Domestic",2704.34307923976
"NOR","2012","Pharma",0,"Output_Foreign",2677.47505075663
"NOR","2012","RawMaterial",0,"Export_Domestics",102.07113967714
"NOR","2012","RawMaterial",0,"Export_Foreign",106.384558284302
"NOR","2012","RawMaterial",0,"Output_Domestic",608.293039688302
"NOR","2012","RawMaterial",0,"Output_Foreign",556.452241292632
"NOR","2012","Recreation",0,"Export_Domestics",56.2822037856902
"NOR","2012","Recreation",0,"Export_Foreign",4.3578575839608
"NOR","2012","Recreation",0,"Output_Domestic",1322.83287341731
"NOR","2012","Recreation",0,"Output_Foreign",102.423850953956
"NOR","2012","Transportation",0,"Export_Domestics",3796.78218916715
"NOR","2012","Transportation",0,"Export_Foreign",1564.66189269837
"NOR","2012","Transportation",0,"Output_Domestic",17023.8632320086
"NOR","2012","Transportation",0,"Output_Foreign",3374.49903556412
"NOR","2013","Agriculture",0,"Export_Domestics",320.091496191373
"NOR","2013","Agriculture",0,"Export_Foreign",11.4271597494641
"NOR","2013","Agriculture",0,"Output_Domestic",760.102745678975
"NOR","2013","Agriculture",0,"Output_Foreign",27.1348972689835
"NOR","2013","Construction",0,"Export_Domestics",16.5283228996862
"NOR","2013","Construction",0,"Export_Foreign",1.88777071076565
"NOR","2013","Construction",0,"Output_Domestic",7221.17383067103
"NOR","2013","Construction",0,"Output_Foreign",1551.15704840471
"NOR","2013","Education",0,"Export_Domestics",19.3234259191585
"NOR","2013","Education",0,"Export_Foreign",0.0675132859433297
"NOR","2013","Education",0,"Output_Domestic",2395.74371865391
"NOR","2013","Education",0,"Output_Foreign",8.37671528699391
"NOR","2013","Electronic",0,"Export_Domestics",181.356964115104
"NOR","2013","Electronic",0,"Export_Foreign",174.326391403175
"NOR","2013","Electronic",0,"Output_Domestic",703.675825005508
"NOR","2013","Electronic",0,"Output_Foreign",513.351144589727
"NOR","2013","Energy",0,"Export_Domestics",1212.97241698591
"NOR","2013","Energy",0,"Export_Foreign",52.6437165028048
"NOR","2013","Energy",0,"Output_Domestic",26254.7343458149
"NOR","2013","Energy",0,"Output_Foreign",680.449787052569
"NOR","2013","Food",0,"Export_Domestics",630.850163444308
"NOR","2013","Food",0,"Export_Foreign",404.593558527035
"NOR","2013","Food",0,"Output_Domestic",3880.16952396471
"NOR","2013","Food",0,"Output_Foreign",1206.43113226076
"NOR","2013","HumanActivities",0,"Export_Domestics",256.132879596788
"NOR","2013","HumanActivities",0,"Export_Foreign",216.651834375453
"NOR","2013","HumanActivities",0,"Output_Domestic",13693.2444866216
"NOR","2013","HumanActivities",0,"Output_Foreign",1807.81443259886
"NOR","2013","Machinery",0,"Export_Domestics",358.99872820846
"NOR","2013","Machinery",0,"Export_Foreign",510.127002295422
"NOR","2013","Machinery",0,"Output_Domestic",1716.04701090371
"NOR","2013","Machinery",0,"Output_Foreign",1519.59821660499
"NOR","2013","Manufacturing",0,"Export_Domestics",97.8276838564984
"NOR","2013","Manufacturing",0,"Export_Foreign",53.605985662507
"NOR","2013","Manufacturing",0,"Output_Domestic",904.828315932903
"NOR","2013","Manufacturing",0,"Output_Foreign",269.152625204738
"NOR","2013","Mining",0,"Export_Domestics",511.896843328506
"NOR","2013","Mining",0,"Export_Foreign",361.502541939913
"NOR","2013","Mining",0,"Output_Domestic",970.738447015482
"NOR","2013","Mining",0,"Output_Foreign",1582.45999536953
"NOR","2013","Pharma",0,"Export_Domestics",215.440924939203
"NOR","2013","Pharma",0,"Export_Foreign",377.095398403943
"NOR","2013","Pharma",0,"Output_Domestic",2280.77615330242
"NOR","2013","Pharma",0,"Output_Foreign",3001.79985770038
"NOR","2013","RawMaterial",0,"Export_Domestics",115.187114999088
"NOR","2013","RawMaterial",0,"Export_Foreign",104.353637263809
"NOR","2013","RawMaterial",0,"Output_Domestic",609.887544674466
"NOR","2013","RawMaterial",0,"Output_Foreign",549.026095891048
"NOR","2013","Recreation",0,"Export_Domestics",50.1452007387772
"NOR","2013","Recreation",0,"Export_Foreign",5.16590841560198
"NOR","2013","Recreation",0,"Output_Domestic",1277.67691239355
"NOR","2013","Recreation",0,"Output_Foreign",131.624294665188
"NOR","2013","Transportation",0,"Export_Domestics",4019.17289833765
"NOR","2013","Transportation",0,"Export_Foreign",1636.2063497605
"NOR","2013","Transportation",0,"Output_Domestic",17966.9445852886
"NOR","2013","Transportation",0,"Output_Foreign",3933.98532090991
"NOR","2014","Agriculture",0,"Export_Domestics",272.330595522673
"NOR","2014","Agriculture",0,"Export_Foreign",9.20241624971359
"NOR","2014","Agriculture",0,"Output_Domestic",653.167433122249
"NOR","2014","Agriculture",0,"Output_Foreign",22.0710230660577
"NOR","2014","Construction",0,"Export_Domestics",11.930823400862
"NOR","2014","Construction",0,"Export_Foreign",1.30069061604527
"NOR","2014","Construction",0,"Output_Domestic",6827.79444431328
"NOR","2014","Construction",0,"Output_Foreign",1400.12433262877
"NOR","2014","Education",0,"Export_Domestics",16.1891673247997
"NOR","2014","Education",0,"Export_Foreign",0.115231997695773
"NOR","2014","Education",0,"Output_Domestic",2166.51661395021
"NOR","2014","Education",0,"Output_Foreign",15.4270839479353
"NOR","2014","Electronic",0,"Export_Domestics",166.134978767545
"NOR","2014","Electronic",0,"Export_Foreign",177.567395977826
"NOR","2014","Electronic",0,"Output_Domestic",635.35812809185
"NOR","2014","Electronic",0,"Output_Foreign",473.676192050254
"NOR","2014","Energy",0,"Export_Domestics",1420.80643884778
"NOR","2014","Energy",0,"Export_Foreign",40.189659267012
"NOR","2014","Energy",0,"Output_Domestic",25219.0137522809
"NOR","2014","Energy",0,"Output_Foreign",424.165013442479
"NOR","2014","Food",0,"Export_Domestics",642.387139150832
"NOR","2014","Food",0,"Export_Foreign",446.445607462795
"NOR","2014","Food",0,"Output_Domestic",3569.17594565212
"NOR","2014","Food",0,"Output_Foreign",1166.91542698204
"NOR","2014","HumanActivities",0,"Export_Domestics",220.595140567891
"NOR","2014","HumanActivities",0,"Export_Foreign",201.44078406937
"NOR","2014","HumanActivities",0,"Output_Domestic",12333.584054353
"NOR","2014","HumanActivities",0,"Output_Foreign",1696.77350548323
"NOR","2014","Machinery",0,"Export_Domestics",319.573068210461
"NOR","2014","Machinery",0,"Export_Foreign",511.056859061644
"NOR","2014","Machinery",0,"Output_Domestic",1553.5859809671
"NOR","2014","Machinery",0,"Output_Foreign",1528.17262694469
"NOR","2014","Manufacturing",0,"Export_Domestics",85.366659149413
"NOR","2014","Manufacturing",0,"Export_Foreign",45.6074180295384
"NOR","2014","Manufacturing",0,"Output_Domestic",771.443242250924
"NOR","2014","Manufacturing",0,"Output_Foreign",237.2639021639
"NOR","2014","Mining",0,"Export_Domestics",641.261663100512
"NOR","2014","Mining",0,"Export_Foreign",463.787982385114
"NOR","2014","Mining",0,"Output_Domestic",1014.37944127356
"NOR","2014","Mining",0,"Output_Foreign",1511.26513792464
"NOR","2014","Pharma",0,"Export_Domestics",262.019630336034
"NOR","2014","Pharma",0,"Export_Foreign",326.611284757805
"NOR","2014","Pharma",0,"Output_Domestic",2152.55530684225
"NOR","2014","Pharma",0,"Output_Foreign",2014.37540137188
"NOR","2014","RawMaterial",0,"Export_Domestics",107.480727228691
"NOR","2014","RawMaterial",0,"Export_Foreign",116.778881831549
"NOR","2014","RawMaterial",0,"Output_Domestic",608.824968665352
"NOR","2014","RawMaterial",0,"Output_Foreign",566.37571387488
"NOR","2014","Recreation",0,"Export_Domestics",40.3008883984436
"NOR","2014","Recreation",0,"Export_Foreign",2.60836115032233
"NOR","2014","Recreation",0,"Output_Domestic",1176.62723572847
"NOR","2014","Recreation",0,"Output_Foreign",76.1533633828332
"NOR","2014","Transportation",0,"Export_Domestics",3609.00571305643
"NOR","2014","Transportation",0,"Export_Foreign",2048.84301318226
"NOR","2014","Transportation",0,"Output_Domestic",16432.5077225922
"NOR","2014","Transportation",0,"Output_Foreign",4056.33545546504
"NOR","2015","Agriculture",0,"Export_Domestics",249.699994179908
"NOR","2015","Agriculture",0,"Export_Foreign",7.13198962430985
"NOR","2015","Agriculture",0,"Output_Domestic",599.709797416057
"NOR","2015","Agriculture",0,"Output_Foreign",17.1312666835429
"NOR","2015","Construction",0,"Export_Domestics",8.42302705726519
"NOR","2015","Construction",0,"Export_Foreign",0.92801632575278
"NOR","2015","Construction",0,"Output_Domestic",5774.03976609862
"NOR","2015","Construction",0,"Output_Foreign",1197.13663098907
"NOR","2015","Education",0,"Export_Domestics",15.0369892541646
"NOR","2015","Education",0,"Export_Foreign",0.0949360096343456
"NOR","2015","Education",0,"Output_Domestic",1673.17659192175
"NOR","2015","Education",0,"Output_Foreign",10.5663063303074
"NOR","2015","Electronic",0,"Export_Domestics",147.672781783651
"NOR","2015","Electronic",0,"Export_Foreign",151.238485366712
"NOR","2015","Electronic",0,"Output_Domestic",564.130651001553
"NOR","2015","Electronic",0,"Output_Foreign",406.812451458255
"NOR","2015","Energy",0,"Export_Domestics",815.032859553959
"NOR","2015","Energy",0,"Export_Foreign",25.8135570051957
"NOR","2015","Energy",0,"Output_Domestic",18094.3128258812
"NOR","2015","Energy",0,"Output_Foreign",355.185371432524
"NOR","2015","Food",0,"Export_Domestics",559.594521505105
"NOR","2015","Food",0,"Export_Foreign",374.320160586412
"NOR","2015","Food",0,"Output_Domestic",3124.62760892444
"NOR","2015","Food",0,"Output_Foreign",966.548344973573
"NOR","2015","HumanActivities",0,"Export_Domestics",193.01562411611
"NOR","2015","HumanActivities",0,"Export_Foreign",219.316021423961
"NOR","2015","HumanActivities",0,"Output_Domestic",9928.20723226778
"NOR","2015","HumanActivities",0,"Output_Foreign",1505.3826872049
"NOR","2015","Machinery",0,"Export_Domestics",321.941753020039
"NOR","2015","Machinery",0,"Export_Foreign",450.616955577806
"NOR","2015","Machinery",0,"Output_Domestic",1372.76386735858
"NOR","2015","Machinery",0,"Output_Foreign",1060.8998807593
"NOR","2015","Manufacturing",0,"Export_Domestics",66.3986256267915
"NOR","2015","Manufacturing",0,"Export_Foreign",32.969645302536
"NOR","2015","Manufacturing",0,"Output_Domestic",573.549529595077
"NOR","2015","Manufacturing",0,"Output_Foreign",151.990211433825
"NOR","2015","Mining",0,"Export_Domestics",527.135853305725
"NOR","2015","Mining",0,"Export_Foreign",487.944378453796
"NOR","2015","Mining",0,"Output_Domestic",838.327607678563
"NOR","2015","Mining",0,"Output_Foreign",1554.60081002657
"NOR","2015","Pharma",0,"Export_Domestics",174.41254679502
"NOR","2015","Pharma",0,"Export_Foreign",327.618017680931
"NOR","2015","Pharma",0,"Output_Domestic",1289.91290802849
"NOR","2015","Pharma",0,"Output_Foreign",1812.0436886528
"NOR","2015","RawMaterial",0,"Export_Domestics",86.2491079270233
"NOR","2015","RawMaterial",0,"Export_Foreign",91.6145408118441
"NOR","2015","RawMaterial",0,"Output_Domestic",440.666851492228
"NOR","2015","RawMaterial",0,"Output_Foreign",463.316152727006
"NOR","2015","Recreation",0,"Export_Domestics",33.0099599352541
"NOR","2015","Recreation",0,"Export_Foreign",1.74153528150016
"NOR","2015","Recreation",0,"Output_Domestic",956.462225451889
"NOR","2015","Recreation",0,"Output_Foreign",50.4612858498163
"NOR","2015","Transportation",0,"Export_Domestics",3561.90918330815
"NOR","2015","Transportation",0,"Export_Foreign",1778.22929459233
"NOR","2015","Transportation",0,"Output_Domestic",14850.4685003715
"NOR","2015","Transportation",0,"Output_Foreign",3061.80540007363
"NOR","2016","Agriculture",0,"Export_Domestics",275.26215157505
"NOR","2016","Agriculture",0,"Export_Foreign",4.97988079729202
"NOR","2016","Agriculture",0,"Output_Domestic",761.998947692868
"NOR","2016","Agriculture",0,"Output_Foreign",13.7851102608523
"NOR","2016","Construction",0,"Export_Domestics",4.83940636402845
"NOR","2016","Construction",0,"Export_Foreign",0.715761476416017
"NOR","2016","Construction",0,"Output_Domestic",5300.50652866529
"NOR","2016","Construction",0,"Output_Foreign",1473.29079859113
"NOR","2016","Education",0,"Export_Domestics",9.95749672260328
"NOR","2016","Education",0,"Export_Foreign",0.0608435518908503
"NOR","2016","Education",0,"Output_Domestic",1360.07895523823
"NOR","2016","Education",0,"Output_Foreign",8.3177941891747
"NOR","2016","Electronic",0,"Export_Domestics",118.202387526922
"NOR","2016","Electronic",0,"Export_Foreign",108.362342730807
"NOR","2016","Electronic",0,"Output_Domestic",507.549934480681
"NOR","2016","Electronic",0,"Output_Foreign",344.219691736713
"NOR","2016","Energy",0,"Export_Domestics",767.549207871967
"NOR","2016","Energy",0,"Export_Foreign",24.3441290306786
"NOR","2016","Energy",0,"Output_Domestic",16591.6925842388
"NOR","2016","Energy",0,"Output_Foreign",312.048283562056
"NOR","2016","Food",0,"Export_Domestics",485.639810051559
"NOR","2016","Food",0,"Export_Foreign",359.414086264589
"NOR","2016","Food",0,"Output_Domestic",2555.43868664519
"NOR","2016","Food",0,"Output_Foreign",817.490429649749
"NOR","2016","HumanActivities",0,"Export_Domestics",149.104687063867
"NOR","2016","HumanActivities",0,"Export_Foreign",186.991463915371
"NOR","2016","HumanActivities",0,"Output_Domestic",8540.38565758689
"NOR","2016","HumanActivities",0,"Output_Foreign",1565.2976185067
"NOR","2016","Machinery",0,"Export_Domestics",280.939308861569
"NOR","2016","Machinery",0,"Export_Foreign",265.766410669971
"NOR","2016","Machinery",0,"Output_Domestic",1257.33458010521
"NOR","2016","Machinery",0,"Output_Foreign",817.526914655636
